Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,LEP Pct,LEP Cnt,Migrant Pct,Migrant Cnt,Spec Ed Pct,Spec Ed Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Enrollment Cnt,Create Date
2019,22,Wicomico,0907,Charles H. Chipman Elementary,Elementary,*,*,75.1,211,10.7,30,*,*,8.5,24,>= 95.0,*,8.5,24,*,*,*,*,281,20190903
2019,22,Wicomico,0909,West Salisbury,Elementary,*,*,79.1,268,15.0,51,*,*,9.7,33,>= 95.0,*,6.8,23,*,*,*,*,339,20190903
2019,22,Wicomico,0910,Salisbury Middle,Middle,<= 5.0,*,67.1,504,*,*,*,*,14.5,109,*,*,<= 5.0,*,*,*,*,*,751,20190903
2019,22,Wicomico,1103,Delmar Elementary,Elementary,<= 5.0,*,55.9,500,5.4,48,*,*,7.9,71,*,*,<= 5.0,*,*,*,*,*,895,20190903
2019,22,Wicomico,1305,Pinehurst Elementary,Elementary,<= 5.0,*,66.1,373,16.7,94,*,*,17.2,97,>= 95.0,*,<= 5.0,*,*,*,*,*,564,20190903
2019,22,Wicomico,1306,Prince Street School,Elementary,<= 5.0,*,72.8,581,15.0,120,*,*,11.4,91,>= 95.0,*,7.0,56,*,*,*,*,798,20190903
2019,22,Wicomico,1307,James M. Bennett High,High,<= 5.0,*,51.5,791,15.3,235,*,*,7.4,114,*,*,<= 5.0,*,*,*,*,*,1537,20190903
2019,22,Wicomico,1308,Bennett Middle,Middle,<= 5.0,*,59.4,579,6.8,66,*,*,13.3,130,*,*,<= 5.0,*,*,*,<= 5.0,*,975,20190903
2019,22,Wicomico,1309,Parkside High,High,5.1,58,44.2,499,*,*,*,*,10.3,116,*,*,<= 5.0,*,*,*,*,*,1129,20190903
2019,22,Wicomico,1404,Willards Elementary,Elementary,*,*,48.5,147,*,*,*,*,9.6,29,*,*,<= 5.0,*,*,*,*,*,303,20190903
2019,22,Wicomico,1501,Westside Primary,Elementary,*,*,51.4,113,*,*,*,*,9.1,20,*,*,*,*,*,*,*,*,220,20190903
2019,22,Wicomico,1502,Westside Intermediate,Elementary,*,*,42.5,173,<= 5.0,*,*,*,11.5,47,*,*,<= 5.0,*,*,*,*,*,407,20190903
2019,22,Wicomico,1601,Fruitland Primary,Elementary,*,*,49.9,246,6.7,33,*,*,6.7,33,*,*,*,*,*,*,*,*,493,20190903
2019,22,Wicomico,1602,Fruitland Intermediate,Elementary,<= 5.0,*,51.9,228,5.5,24,*,*,14.8,65,*,*,<= 5.0,*,*,*,*,*,439,20190903
2019,22,Wicomico,A,All Wicomico Schools,Elementary,<= 5.0,*,61.4,4782,9.1,707,*,*,11.0,854,52.3,4073,<= 5.0,*,<= 5.0,*,<= 5.0,*,7792,20190903
2019,22,Wicomico,A,All Wicomico Schools,Middle,<= 5.0,*,63.8,1969,7.2,223,*,*,13.0,401,*,*,<= 5.0,*,*,*,<= 5.0,*,3088,20190903
2019,22,Wicomico,A,All Wicomico Schools,High,<= 5.0,*,51.2,2136,5.8,243,*,*,10.5,437,*,*,<= 5.0,*,*,*,<= 5.0,*,4168,20190903
2019,22,Wicomico,A,All Wicomico Schools,All,<= 5.0,*,59.1,8887,7.8,1173,*,*,11.2,1692,27.1,4073,<= 5.0,*,<= 5.0,*,<= 5.0,*,15048,20190903
2019,23,Worcester,0102,Pocomoke Elementary,Elementary,*,*,67.2,279,<= 5.0,*,*,*,8.9,37,>= 95.0,*,*,*,*,*,*,*,415,20190903
2019,23,Worcester,0107,Pocomoke High,High,<= 5.0,*,65.1,216,*,*,*,*,15.4,51,*,*,6.3,21,*,*,*,*,332,20190903
2019,23,Worcester,0108,Pocomoke Middle,Elementary,*,*,69.5,114,*,*,*,*,11.0,18,31.1,51,*,*,*,*,*,*,164,20190903
2019,23,Worcester,0108,Pocomoke Middle,Middle,*,*,70.5,160,*,*,*,*,10.1,23,*,*,5.3,12,*,*,*,*,227,20190903
2019,23,Worcester,0108,Pocomoke Middle,All,<= 5.0,*,70.1,274,*,*,*,*,10.5,41,13.0,51,<= 5.0,*,*,*,*,*,391,20190903
2019,23,Worcester,0205,Snow Hill Elementary,Elementary,*,*,48.1,188,*,*,*,*,13.0,51,>= 95.0,*,<= 5.0,*,*,*,*,*,391,20190903
2019,23,Worcester,0207,Snow Hill High,High,5.3,17,43.4,138,*,*,*,*,11.6,37,*,*,*,*,*,*,*,*,318,20190903
2019,23,Worcester,0208,Snow Hill Middle,Elementary,*,*,56.0,98,*,*,*,*,13.7,24,*,*,*,*,*,*,*,*,175,20190903
2019,23,Worcester,0208,Snow Hill Middle,Middle,5.1,12,50.2,118,*,*,*,*,6.4,15,*,*,*,*,*,*,*,*,235,20190903
2019,23,Worcester,0208,Snow Hill Middle,All,<= 5.0,*,52.7,216,*,*,*,*,9.5,39,*,*,*,*,*,*,*,*,410,20190903
2019,23,Worcester,0308,Stephen Decatur Middle,Middle,<= 5.0,*,33.6,218,<= 5.0,*,*,*,9.1,59,*,*,<= 5.0,*,*,*,*,*,648,20190903
2019,23,Worcester,0310,Stephen Decatur High,High,5.1,67,28.2,374,<= 5.0,*,*,*,10.2,135,*,*,<= 5.0,*,*,*,*,*,1325,20190903
2019,23,Worcester,0311,Berlin Intermediate,Elementary,<= 5.0,*,36.6,295,<= 5.0,*,*,*,9.3,75,*,*,*,*,*,*,*,*,806,20190903
2019,23,Worcester,0312,Showell Elementary,Elementary,*,*,29.0,158,*,*,*,*,12.5,68,*,*,*,*,*,*,*,*,545,20190903
2019,23,Worcester,0401,Cedar Chapel Special School,Elementary,*,*,73.7,14,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,19,20190903
2019,23,Worcester,0401,Cedar Chapel Special School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,20190903
2019,23,Worcester,0401,Cedar Chapel Special School,High,*,*,75.0,18,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,24,20190903
2019,23,Worcester,0401,Cedar Chapel Special School,All,*,*,70.4,38,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,54,20190903
2019,23,Worcester,0901,Buckingham Elementary,Elementary,<= 5.0,*,52.7,290,8.4,46,*,*,8.5,47,>= 95.0,*,<= 5.0,*,*,*,*,*,550,20190903
2019,23,Worcester,1001,Ocean City Elementary,Elementary,*,*,34.3,211,7.0,43,*,*,11.5,71,*,*,5.2,32,*,*,*,*,615,20190903
2019,23,Worcester,A,All Worcester Schools,Elementary,<= 5.0,*,45.7,1516,<= 5.0,*,*,*,11.2,373,42.4,1407,<= 5.0,*,*,*,<= 5.0,*,3317,20190903
2019,23,Worcester,A,All Worcester Schools,Middle,<= 5.0,*,42.7,633,<= 5.0,*,*,*,9.8,145,*,*,<= 5.0,*,*,*,<= 5.0,*,1484,20190903
2019,23,Worcester,A,All Worcester Schools,High,<= 5.0,*,37.3,746,<= 5.0,*,*,*,12.4,247,*,*,<= 5.0,*,*,*,*,*,1999,20190903
2019,23,Worcester,A,All Worcester Schools,All,<= 5.0,*,42.6,2895,<= 5.0,*,*,*,11.3,765,20.7,1407,<= 5.0,*,<= 5.0,*,<= 5.0,*,6800,20190903
2019,30,Baltimore City,0004,Steuart Hill Academic Academy,Elementary,*,*,84.1,190,*,*,*,*,18.1,41,>= 95.0,*,19.0,43,*,*,*,*,226,20190903
2019,30,Baltimore City,0007,Cecil Elementary,Elementary,*,*,73.4,260,*,*,*,*,15.3,54,>= 95.0,*,11.3,40,*,*,*,*,354,20190903
2019,30,Baltimore City,0008,City Springs Elementary/Middle,Elementary,<= 5.0,*,78.5,377,*,*,*,*,14.2,68,>= 95.0,*,9.4,45,*,*,*,*,480,20190903
2019,30,Baltimore City,0008,City Springs Elementary/Middle,Middle,7.1,16,79.5,178,*,*,*,*,17.9,40,>= 95.0,*,7.6,17,*,*,*,*,224,20190903
2019,30,Baltimore City,0008,City Springs Elementary/Middle,All,5.4,38,78.8,555,<= 5.0,*,*,*,15.3,108,>= 95.0,*,8.8,62,*,*,*,*,704,20190903
2019,30,Baltimore City,0010,James McHenry Elementary/Middle,Elementary,*,*,85.3,308,*,*,*,*,13.9,50,>= 95.0,*,6.6,24,*,*,*,*,361,20190903
2019,30,Baltimore City,0010,James McHenry Elementary/Middle,Middle,*,*,85.5,130,*,*,*,*,19.1,29,>= 95.0,*,6.6,10,*,*,*,*,152,20190903
2019,30,Baltimore City,0010,James McHenry Elementary/Middle,All,*,*,85.4,438,*,*,*,*,15.4,79,>= 95.0,*,6.6,34,*,*,*,*,513,20190903
2019,30,Baltimore City,0011,Eutaw-Marshburn Elementary,Elementary,*,*,83.9,229,*,*,*,*,17.9,49,>= 95.0,*,10.6,29,*,*,*,*,273,20190903
2019,30,Baltimore City,0012,Lakeland Elementary/Middle,Elementary,<= 5.0,*,40.6,262,43.0,278,*,*,12.4,80,>= 95.0,*,<= 5.0,*,*,*,*,*,646,20190903
2019,30,Baltimore City,0012,Lakeland Elementary/Middle,Middle,*,*,33.3,92,15.6,43,*,*,9.1,25,>= 95.0,*,*,*,*,*,*,*,276,20190903
2019,30,Baltimore City,0012,Lakeland Elementary/Middle,All,<= 5.0,*,38.4,354,34.8,321,*,*,11.4,105,>= 95.0,*,<= 5.0,*,*,*,*,*,922,20190903
2019,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Elementary,<= 5.0,*,76.7,207,9.3,25,*,*,11.1,30,>= 95.0,*,12.6,34,*,*,*,*,270,20190903
2019,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Middle,*,*,75.7,78,*,*,*,*,19.4,20,>= 95.0,*,*,*,*,*,*,*,103,20190903
2019,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,All,<= 5.0,*,76.4,285,8.6,32,*,*,13.4,50,>= 95.0,*,11.0,41,*,*,*,*,373,20190903
2019,30,Baltimore City,0015,Stadium School,Middle,*,*,68.2,229,*,*,*,*,25.3,85,>= 95.0,*,*,*,*,*,*,*,336,20190903
2019,30,Baltimore City,0016,Johnston Square Elementary,Elementary,*,*,79.8,233,*,*,*,*,18.2,53,>= 95.0,*,8.2,24,*,*,*,*,292,20190903
2019,30,Baltimore City,0021,Hilton Elementary,Elementary,*,*,60.5,214,*,*,*,*,19.2,68,>= 95.0,*,5.6,20,*,*,*,*,354,20190903
2019,30,Baltimore City,0022,George Washington Elementary,Elementary,*,*,69.0,147,*,*,*,*,10.3,22,>= 95.0,*,*,*,*,*,*,*,213,20190903
2019,30,Baltimore City,0023,Wolfe Street Academy,Elementary,*,*,43.7,107,63.7,156,*,*,10.6,26,>= 95.0,*,6.1,15,*,*,*,*,245,20190903
2019,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,Elementary,<= 5.0,*,55.3,338,30.8,188,*,*,8.7,53,>= 95.0,*,<= 5.0,*,*,*,*,*,611,20190903
2019,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,Middle,<= 5.0,*,55.4,159,24.4,70,*,*,13.6,39,>= 95.0,*,<= 5.0,*,*,*,*,*,287,20190903
2019,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,All,<= 5.0,*,55.3,497,28.7,258,*,*,10.2,92,>= 95.0,*,<= 5.0,*,*,*,*,*,898,20190903
2019,30,Baltimore City,0028,William Pinderhughes Elementary/Middle,Elementary,*,*,83.8,119,*,*,*,*,8.5,12,>= 95.0,*,15.5,22,*,*,*,*,142,20190903
2019,30,Baltimore City,0028,William Pinderhughes Elementary/Middle,Middle,*,*,72.0,72,*,*,*,*,21.0,21,>= 95.0,*,*,*,*,*,*,*,100,20190903
2019,30,Baltimore City,0028,William Pinderhughes Elementary/Middle,All,*,*,78.9,191,*,*,*,*,13.6,33,>= 95.0,*,10.3,25,*,*,*,*,242,20190903
2019,30,Baltimore City,0029,Matthew A. Henson Elementary,Elementary,*,*,77.4,267,*,*,*,*,12.5,43,>= 95.0,*,<= 5.0,*,*,*,*,*,345,20190903
2019,30,Baltimore City,0034,Charles Carroll Barrister Elementary,Elementary,*,*,58.4,191,38.5,126,*,*,9.2,30,>= 95.0,*,*,*,*,*,*,*,327,20190903
2019,30,Baltimore City,0035,Harlem Park Elementary/Middle,Elementary,*,*,83.5,152,*,*,*,*,8.2,15,>= 95.0,*,8.2,15,*,*,*,*,182,20190903
2019,30,Baltimore City,0035,Harlem Park Elementary/Middle,Middle,*,*,79.6,90,*,*,*,*,21.2,24,>= 95.0,*,*,*,*,*,*,*,113,20190903
2019,30,Baltimore City,0035,Harlem Park Elementary/Middle,All,*,*,82.0,242,*,*,*,*,13.2,39,>= 95.0,*,6.8,20,*,*,*,*,295,20190903
2019,30,Baltimore City,0037,Harford Heights Elementary,Elementary,<= 5.0,*,77.8,319,*,*,*,*,15.6,64,>= 95.0,*,9.8,40,*,*,*,*,410,20190903
2019,30,Baltimore City,0039,Dallas F. Nicholas Sr. Elementary,Elementary,*,*,63.6,161,9.5,24,*,*,19.0,48,>= 95.0,*,6.3,16,*,*,*,*,253,20190903
2019,30,Baltimore City,0044,Montebello Elementary/Middle,Elementary,*,*,68.8,227,*,*,*,*,12.1,40,>= 95.0,*,<= 5.0,*,*,*,*,*,330,20190903
2019,30,Baltimore City,0044,Montebello Elementary/Middle,Middle,5.5,11,71.0,142,*,*,*,*,23.0,46,>= 95.0,*,*,*,*,*,*,*,200,20190903
2019,30,Baltimore City,0044,Montebello Elementary/Middle,All,<= 5.0,*,69.6,369,*,*,*,*,16.2,86,>= 95.0,*,<= 5.0,*,*,*,*,*,530,20190903
2019,30,Baltimore City,0045,Federal Hill Preparatory Academy,Elementary,*,*,39.9,125,*,*,*,*,20.1,63,7.3,23,*,*,*,*,*,*,313,20190903
2019,30,Baltimore City,0047,Hampstead Hill Academy,Elementary,<= 5.0,*,22.5,124,21.1,116,*,*,5.1,28,*,*,*,*,*,*,*,*,550,20190903
2019,30,Baltimore City,0047,Hampstead Hill Academy,Middle,7.5,19,31.6,80,7.1,18,*,*,5.9,15,*,*,*,*,*,*,*,*,253,20190903
2019,30,Baltimore City,0047,Hampstead Hill Academy,All,<= 5.0,*,25.4,204,16.7,134,*,*,5.4,43,*,*,*,*,*,*,*,*,803,20190903
2019,30,Baltimore City,0050,Abbottston Elementary,Elementary,*,*,70.0,250,<= 5.0,*,*,*,18.2,65,>= 95.0,*,5.9,21,*,*,*,*,357,20190903
2019,30,Baltimore City,0051,Waverly Elementary/Middle,Elementary,*,*,59.1,207,*,*,*,*,11.7,41,>= 95.0,*,<= 5.0,*,*,*,*,*,350,20190903
2019,30,Baltimore City,0051,Waverly Elementary/Middle,Middle,*,*,62.5,158,*,*,*,*,19.8,50,>= 95.0,*,*,*,*,*,*,*,253,20190903
2019,30,Baltimore City,0051,Waverly Elementary/Middle,All,*,*,60.5,365,<= 5.0,*,*,*,15.1,91,>= 95.0,*,<= 5.0,*,*,*,*,*,603,20190903
2019,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Elementary,*,*,54.2,117,19.4,42,*,*,9.3,20,>= 95.0,*,*,*,*,*,*,*,216,20190903
2019,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Middle,*,*,53.2,58,15.6,17,*,*,13.8,15,>= 95.0,*,*,*,*,*,*,*,109,20190903
2019,30,Baltimore City,0053,Margaret Brent Elementary/Middle,All,*,*,53.8,175,18.2,59,*,*,10.8,35,>= 95.0,*,*,*,*,*,*,*,325,20190903
2019,30,Baltimore City,0054,Barclay Elementary/Middle,Elementary,*,*,60.0,186,9.4,29,*,*,11.6,36,>= 95.0,*,*,*,*,*,*,*,310,20190903
2019,30,Baltimore City,0054,Barclay Elementary/Middle,Middle,*,*,61.8,102,6.1,10,*,*,15.2,25,>= 95.0,*,*,*,*,*,*,*,165,20190903
2019,30,Baltimore City,0054,Barclay Elementary/Middle,All,*,*,60.6,288,8.2,39,*,*,12.8,61,>= 95.0,*,<= 5.0,*,*,*,*,*,475,20190903
2019,30,Baltimore City,0055,Hampden Elementary/Middle,Elementary,<= 5.0,*,32.5,102,<= 5.0,*,*,*,12.7,40,*,*,*,*,*,*,*,*,314,20190903
2019,30,Baltimore City,0055,Hampden Elementary/Middle,Middle,7.4,10,47.8,65,*,*,*,*,26.5,36,*,*,*,*,*,*,*,*,136,20190903
2019,30,Baltimore City,0055,Hampden Elementary/Middle,All,5.3,24,37.1,167,5.1,23,*,*,16.9,76,*,*,<= 5.0,*,*,*,*,*,450,20190903
2019,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Elementary,*,*,64.1,134,*,*,*,*,14.4,30,>= 95.0,*,5.7,12,*,*,*,*,209,20190903
2019,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Middle,6.3,10,62.9,100,*,*,*,*,22.6,36,>= 95.0,*,*,*,*,*,*,*,159,20190903
2019,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,All,<= 5.0,*,63.6,234,*,*,*,*,17.9,66,>= 95.0,*,<= 5.0,*,*,*,*,*,368,20190903
2019,30,Baltimore City,0060,Gwynns Falls Elementary,Elementary,*,*,60.1,202,*,*,*,*,19.3,65,>= 95.0,*,*,*,*,*,*,*,336,20190903
2019,30,Baltimore City,0061,Dorothy I. Height Elementary,Elementary,*,*,72.1,240,*,*,*,*,12.9,43,>= 95.0,*,*,*,*,*,*,*,333,20190903
2019,30,Baltimore City,0062,Edgecombe Circle Elementary,Elementary,*,*,74.6,144,*,*,*,*,26.4,51,>= 95.0,*,6.7,13,*,*,*,*,193,20190903
2019,30,Baltimore City,0063,Rosemont Elementary/Middle,Elementary,*,*,71.6,139,*,*,*,*,9.3,18,>= 95.0,*,*,*,*,*,*,*,194,20190903
2019,30,Baltimore City,0063,Rosemont Elementary/Middle,Middle,*,*,73.2,90,*,*,*,*,13.8,17,>= 95.0,*,*,*,*,*,*,*,123,20190903
2019,30,Baltimore City,0063,Rosemont Elementary/Middle,All,*,*,72.2,229,*,*,*,*,11.0,35,>= 95.0,*,*,*,*,*,*,*,317,20190903
2019,30,Baltimore City,0064,Liberty Elementary,Elementary,*,*,61.2,289,*,*,*,*,15.9,75,>= 95.0,*,<= 5.0,*,*,*,*,*,472,20190903
2019,30,Baltimore City,0066,Mount Royal Elementary/Middle,Elementary,<= 5.0,*,53.3,170,*,*,*,*,13.2,42,>= 95.0,*,<= 5.0,*,*,*,*,*,319,20190903
2019,30,Baltimore City,0066,Mount Royal Elementary/Middle,Middle,<= 5.0,*,50.8,215,*,*,*,*,11.3,48,>= 95.0,*,*,*,*,*,*,*,423,20190903
2019,30,Baltimore City,0066,Mount Royal Elementary/Middle,All,<= 5.0,*,51.9,385,*,*,*,*,12.1,90,>= 95.0,*,<= 5.0,*,*,*,*,*,742,20190903
2019,30,Baltimore City,0067,Edgewood Elementary,Elementary,*,*,76.1,156,*,*,*,*,24.4,50,>= 95.0,*,*,*,*,*,*,*,205,20190903
2019,30,Baltimore City,0073,Sarah M. Roach Elementary,Elementary,*,*,70.2,160,*,*,*,*,12.3,28,>= 95.0,*,6.1,14,*,*,*,*,228,20190903
2019,30,Baltimore City,0075,Calverton Elementary/Middle,Elementary,*,*,82.8,77,*,*,*,*,15.1,14,>= 95.0,*,12.9,12,*,*,*,*,93,20190903
2019,30,Baltimore City,0075,Calverton Elementary/Middle,Middle,*,*,76.8,265,*,*,*,*,21.7,75,>= 95.0,*,<= 5.0,*,*,*,*,*,345,20190903
2019,30,Baltimore City,0075,Calverton Elementary/Middle,All,*,*,78.1,342,*,*,*,*,20.3,89,>= 95.0,*,5.5,24,*,*,*,*,438,20190903
2019,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Elementary,*,*,19.4,55,*,*,*,*,8.8,25,>= 95.0,*,*,*,*,*,*,*,283,20190903
2019,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Middle,*,*,52.2,121,*,*,*,*,28.9,67,>= 95.0,*,*,*,*,*,*,*,232,20190903
2019,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,All,*,*,34.2,176,<= 5.0,*,*,*,17.9,92,>= 95.0,*,*,*,*,*,*,*,515,20190903
2019,30,Baltimore City,0081,North Bend Elementary/Middle,Elementary,*,*,56.4,197,*,*,*,*,13.5,47,>= 95.0,*,<= 5.0,*,*,*,*,*,349,20190903
2019,30,Baltimore City,0081,North Bend Elementary/Middle,Middle,*,*,50.4,58,*,*,*,*,13.0,15,>= 95.0,*,*,*,*,*,*,*,115,20190903
2019,30,Baltimore City,0081,North Bend Elementary/Middle,All,<= 5.0,*,55.0,255,*,*,*,*,13.4,62,>= 95.0,*,<= 5.0,*,*,*,*,*,464,20190903
2019,30,Baltimore City,0083,William Paca Elementary,Elementary,*,*,63.0,290,27.4,126,*,*,10.9,50,>= 95.0,*,6.3,29,*,*,*,*,460,20190903
2019,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Elementary,<= 5.0,*,13.6,50,*,*,*,*,12.3,45,*,*,*,*,*,*,*,*,367,20190903
2019,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Middle,*,*,34.3,59,*,*,*,*,14.0,24,*,*,*,*,*,*,*,*,172,20190903
2019,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,All,<= 5.0,*,20.2,109,<= 5.0,*,*,*,12.8,69,*,*,*,*,*,*,*,*,539,20190903
2019,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Elementary,*,*,74.1,374,<= 5.0,*,*,*,11.7,59,>= 95.0,*,7.3,37,*,*,*,*,505,20190903
2019,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Middle,*,*,75.2,188,*,*,*,*,17.2,43,>= 95.0,*,6.4,16,*,*,*,*,250,20190903
2019,30,Baltimore City,0085,Fort Worthington Elementary/Middle,All,<= 5.0,*,74.4,562,<= 5.0,*,*,*,13.5,102,>= 95.0,*,7.0,53,*,*,*,*,755,20190903
2019,30,Baltimore City,0086,Lakewood Elementary,Elementary,*,*,70.5,79,*,*,*,*,45.5,51,>= 95.0,*,*,*,*,*,*,*,112,20190903
2019,30,Baltimore City,0086,Lakewood Elementary,All,*,*,70.5,79,*,*,*,*,45.5,51,>= 95.0,*,*,*,*,*,*,*,112,20190903
2019,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Elementary,*,*,66.5,107,*,*,*,*,31.1,50,>= 95.0,*,*,*,*,*,*,*,161,20190903
2019,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Middle,*,*,67.5,79,*,*,*,*,29.1,34,>= 95.0,*,*,*,*,*,*,*,117,20190903
2019,30,Baltimore City,0087,Windsor Hills Elementary/Middle,All,*,*,66.9,186,*,*,*,*,30.2,84,>= 95.0,*,*,*,*,*,*,*,278,20190903
2019,30,Baltimore City,0088,Wildwood Elementary/Middle,Elementary,*,*,65.7,378,*,*,*,*,11.5,66,>= 95.0,*,<= 5.0,*,*,*,*,*,575,20190903
2019,30,Baltimore City,0088,Wildwood Elementary/Middle,Middle,<= 5.0,*,70.7,164,*,*,*,*,20.7,48,>= 95.0,*,5.2,12,*,*,*,*,232,20190903
2019,30,Baltimore City,0088,Wildwood Elementary/Middle,All,<= 5.0,*,67.2,542,*,*,*,*,14.1,114,>= 95.0,*,<= 5.0,*,*,*,*,*,807,20190903
2019,30,Baltimore City,0095,Franklin Square Elementary/Middle,Elementary,*,*,83.2,223,*,*,*,*,13.4,36,>= 95.0,*,6.0,16,*,*,*,*,268,20190903
2019,30,Baltimore City,0095,Franklin Square Elementary/Middle,Middle,*,*,77.0,151,*,*,*,*,21.9,43,>= 95.0,*,*,*,*,*,*,*,196,20190903
2019,30,Baltimore City,0095,Franklin Square Elementary/Middle,All,*,*,80.6,374,*,*,*,*,17.0,79,>= 95.0,*,<= 5.0,*,*,*,*,*,464,20190903
2019,30,Baltimore City,0097,Collington Square Elementary/Middle,Elementary,*,*,80.4,160,*,*,*,*,13.6,27,>= 95.0,*,6.0,12,*,*,*,*,199,20190903
2019,30,Baltimore City,0097,Collington Square Elementary/Middle,Middle,*,*,79.1,110,*,*,*,*,17.3,24,>= 95.0,*,*,*,*,*,*,*,139,20190903
2019,30,Baltimore City,0097,Collington Square Elementary/Middle,All,*,*,79.9,270,*,*,*,*,15.1,51,>= 95.0,*,<= 5.0,*,*,*,*,*,338,20190903
2019,30,Baltimore City,0105,Moravia Park Elementary,Elementary,*,*,59.9,452,20.8,157,*,*,13.1,99,>= 95.0,*,<= 5.0,*,*,*,*,*,755,20190903
2019,30,Baltimore City,0107,Gilmor Elementary,Elementary,*,*,84.7,211,*,*,*,*,15.7,39,>= 95.0,*,15.7,39,*,*,*,*,249,20190903
2019,30,Baltimore City,0122,The Historic Samuel Coleridge-Taylor Elementary,Elementary,*,*,81.3,208,*,*,*,*,16.4,42,>= 95.0,*,6.6,17,*,*,*,*,256,20190903
2019,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Elementary,*,*,67.0,197,17.0,50,*,*,12.9,38,>= 95.0,*,<= 5.0,*,*,*,*,*,294,20190903
2019,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Middle,*,*,61.9,65,15.2,16,*,*,11.4,12,>= 95.0,*,*,*,*,*,*,*,105,20190903
2019,30,Baltimore City,0124,Bay-Brook Elementary/Middle,All,<= 5.0,*,65.7,262,16.5,66,*,*,12.5,50,>= 95.0,*,<= 5.0,*,*,*,*,*,399,20190903
2019,30,Baltimore City,0125,Furman Templeton Preparatory Academy,Elementary,*,*,80.0,352,*,*,*,*,15.5,68,>= 95.0,*,6.1,27,*,*,*,*,440,20190903
2019,30,Baltimore City,0130,Booker T. Washington Middle,Middle,<= 5.0,*,82.8,192,*,*,*,*,31.0,72,>= 95.0,*,*,*,*,*,*,*,232,20190903
2019,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Elementary,*,*,73.1,174,*,*,*,*,29.4,70,>= 95.0,*,*,*,*,*,*,*,238,20190903
2019,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Middle,*,*,69.0,78,*,*,*,*,26.5,30,>= 95.0,*,*,*,*,*,*,*,113,20190903
2019,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,All,*,*,71.8,252,*,*,*,*,28.5,100,>= 95.0,*,*,*,*,*,*,*,351,20190903
2019,30,Baltimore City,0142,Robert W. Coleman Elementary,Elementary,*,*,76.6,222,*,*,*,*,15.2,44,>= 95.0,*,7.6,22,*,*,*,*,290,20190903
2019,30,Baltimore City,0144,James Mosher Elementary,Elementary,*,*,75.9,224,*,*,*,*,23.7,70,>= 95.0,*,<= 5.0,*,*,*,*,*,295,20190903
2019,30,Baltimore City,0145,Alexander Hamilton Elementary,Elementary,*,*,71.8,125,*,*,*,*,10.9,19,>= 95.0,*,*,*,*,*,*,*,174,20190903
2019,30,Baltimore City,0150,Mary Ann Winterling Elementary at Bentalou,Elementary,*,*,75.6,189,*,*,*,*,12.0,30,>= 95.0,*,6.4,16,*,*,*,*,250,20190903
2019,30,Baltimore City,0159,Cherry Hill Elementary/Middle,Elementary,<= 5.0,*,82.5,274,*,*,*,*,13.9,46,>= 95.0,*,<= 5.0,*,*,*,*,*,332,20190903
2019,30,Baltimore City,0159,Cherry Hill Elementary/Middle,Middle,*,*,79.6,254,*,*,*,*,22.6,72,>= 95.0,*,*,*,*,*,*,*,319,20190903
2019,30,Baltimore City,0159,Cherry Hill Elementary/Middle,All,<= 5.0,*,81.1,528,*,*,*,*,18.1,118,>= 95.0,*,<= 5.0,*,*,*,*,*,651,20190903
